Folder,Depth,d,E,v,phi,psi,c,sv,sh,Delft_inf,Delft_sug,Exists,yield_angle,yield_stress,yield_strain
Disp_739,36,1965.7,50565800,0.348591,36.094958685826,16.149,5000.00014646679,694.206612,285.231959797138,4576.64048279948,4543.9322469464,1,NaN,Inf,Inf
Disp_74,50,1661.28,76352600,0.384738,28.2781004894823,19.2118,5000.00416323697,814.85784,428.817602229437,4763.45020188337,4739.56490956422,1,NaN,Inf,Inf
Disp_740,21,2105.8,98149000,0.375219,31.2595388609279,16.9373,5000.00268197618,433.815858,208.70205018482,3757.44051142443,3533.61847104439,1,-15,2152.6433586094,0.12366408854723
Disp_741,31,1967.81,53266300,0.298933,23.8248632816545,16.7786,5000.00309653643,598.4306991,356.699225187873,3043.81172217089,3002.67610492605,0,NaN,Inf,Inf
Disp_742,30,1655.92,49053500,0.311437,20.4088933335121,16.9809,4999.99796218003,487.337256,317.394213705279,2247.93640788675,2210.72784007968,1,NaN,Inf,Inf
Disp_743,8,2134.56,73650800,0.307951,27.6488100423702,16.1695,4999.99551112942,167.5202688,89.7823506710887,1639.17148564286,1054.46313688405,1,35,910.759277618106,0.176663920283318
Disp_744,9,1956.27,93978400,0.380764,23.2281445413674,19.6602,5000.00006163842,172.7190783,104.599821531355,1451.65915693573,962.293629694951,1,90,820.303881854504,0.148867562413216
Disp_745,40,1819.55,32767900,0.299559,29.501412548603,12.652,5000.00007898834,713.99142,362.389902771883,3491.54257686241,3477.41935990089,0,NaN,Inf,Inf
Disp_746,48,1681.38,97859100,0.264134,37.0316148386817,12.532,5000.00168277948,791.7282144,314.90545961434,6650.40083126767,6602.35290581771,1,NaN,Inf,Inf
Disp_747,23,1768.96,72591200,0.325037,29.109396243624,19.9196,4999.9981816251,399.1304448,204.961997456599,3033.45830553083,2901.37114265266,1,NaN,Inf,Inf
Disp_748,49,1615.75,57536500,0.350693,22.1966395906047,14.8605,5000.00097189805,776.6748675,483.257600355333,3492.06026650193,3476.29922115745,1,NaN,Inf,Inf
Disp_749,34,2090.43,43909200,0.358607,27.2693092857945,18.1622,5000.00104663964,697.2420222,377.784206409032,3511.80381858465,3485.62125451697,1,NaN,Inf,Inf
Disp_75,26,2000.66,37904600,0.282431,28.3581638021131,16.1507,5000.00035272905,510.2883396,267.910675198479,2853.32289101553,2809.27225004048,1,NaN,Inf,Inf
Disp_750,50,2268.91,30875700,0.36149,41.2774344863734,18.4359,4999.99864138347,1112.900355,378.713606064478,5493.99229710389,5486.52747885317,1,-55,2582.08874225688,0.409926176071167
Disp_751,42,1961.83,99287500,0.334272,22.660062526253,18.8347,5000.00296245218,808.3131966,496.900108512578,4268.05877586078,4224.83637996822,1,NaN,Inf,Inf
Disp_752,40,1612.22,72562900,0.31034,32.3922505308493,14.3451,4999.99487869019,632.635128,293.724524068214,4542.15647002017,4498.40219072453,0,NaN,Inf,Inf
Disp_753,49,1733.18,81647900,0.361744,41.9600880983463,14.6479,5000.00462553067,833.1222942,276.086086195063,6887.01447207261,6853.06015794724,1,-40,1433.47815795249,0.0397810637950897
Disp_754,6,2119.81,69406100,0.33006,24.9356733436821,12.4616,4999.99523194934,124.7720166,72.1680753817015,1173.76784294357,627.049836844603,1,-15,578.566438685054,0.0582350753247738
Disp_755,22,1970.18,85662500,0.263304,32.7071975802866,13.5541,4999.99892782195,425.2042476,195.446821303756,3813.42505705085,3612.19623410647,1,0,1949.07500248282,0.115840002894402
Disp_756,35,2041.03,81483900,0.344109,27.1089872359608,12.5172,5000.00526546558,700.7876505,381.449554017395,4273.45706747291,4217.9362768255,1,-20,3319.98358323158,0.27529564499855
Disp_757,10,1664.03,90544700,0.375911,35.2929460593156,17.8082,5000.00728459222,163.241343,68.927491270667,2250.43289878113,1528.89841710043,1,-5,883.548142035154,0.0440005883574486
Disp_758,42,2346.74,32436300,0.341007,42.2391018393294,17.8863,4999.9933773271,966.9038148,316.925931687342,5249.27213370853,5236.98364960427,1,-70,2203.10028953412,0.300209075212479
Disp_759,46,1951.28,54295100,0.347168,42.1808135736272,13.9433,5000.00499564549,880.5346128,289.279851593469,6091.62405925978,6069.92461299595,1,-40,1502.76590882159,0.0582350753247738
Disp_76,41,2057.17,50172000,0.303167,32.612041202598,18.9482,4999.99914157783,827.4143457,381.481186399998,4781.15560327901,4757.61926922334,1,NaN,Inf,Inf
Disp_760,11,1933.4,43841800,0.253621,39.1691085838045,19.425,4999.99425512526,208.633194,76.8580914744998,2292.62935815616,1913.34433675008,1,-20,2343.95429647308,0.409926176071167
Disp_761,20,2100.06,81139800,0.27859,40.7161092014717,13.07,4999.99173380315,412.031772,143.258694730937,4510.00739825654,4249.99418724414,1,40,682.595619282382,0.0196591354906559
Disp_762,35,1619.39,34994500,0.391298,29.6663757104911,17.055,5000.0036233083,556.0175565,280.817321466198,2968.54915319087,2948.65825794035,1,-5,2886.58360081153,0.381052523851395
Disp_763,37,1969.02,87484700,0.347407,22.3269420015368,18.1896,5000.00204185777,714.6951894,443.188793550843,3713.99327389749,3666.37465228771,1,NaN,Inf,Inf
Disp_764,12,2367.65,49261200,0.26852,32.297137549846,19.596,4999.99700817547,278.719758,129.796970619011,2366.78507049606,2058.72359328644,1,80,2296.39899344017,0.705080687999725
Disp_765,11,2015.76,65521100,0.251653,36.9995493646194,16.0723,4999.99148607299,217.5206616,86.6148259251839,2591.86364736864,2037.89403459154,1,0,1326.4960569709,0.108303889632225
Disp_766,25,2346.06,40101000,0.394491,24.4027318840237,18.6025,5000.00247133305,575.371215,337.65783394385,2723.3131567602,2682.42572930755,1,NaN,Inf,Inf
Disp_767,17,2172.03,99283600,0.350405,44.5662546283933,18.8928,4999.99990659163,362.2294431,108.040882546988,4828.03601714338,4367.53737836225,1,90,803.588658680971,0.0321044921875
Disp_768,49,2163.25,41133800,0.37167,38.8697455302765,17.0215,5000.0047482441,1039.8526425,387.291009412515,5682.10821375211,5670.53055431738,1,NaN,Inf,Inf
Disp_769,8,2288.33,82327800,0.389025,44.4700194280272,14.9443,5000.00195363546,179.5881384,53.7801906912672,2940.6298311701,1870.09298125209,1,40,300.551474485,0.00751675758510828
Disp_77,20,2155.6,30637700,0.336868,26.8418225975919,13.3182,4999.99855564237,422.92872,231.96415641905,2219.29642426582,2165.53779273548,1,35,3001.85835772889,0.88776969909668
Disp_770,46,1728.88,48371400,0.386845,30.1699822005534,18.4347,4999.99902431745,780.1743888,388.084427533837,4193.37433280484,4177.22578121733,1,NaN,Inf,Inf
Disp_771,12,2263.18,93096900,0.310297,27.2803760998557,19.6952,4999.99941341963,266.4215496,144.308517903956,2358.49714347725,1869.98588717012,1,65,1747.43944685308,0.353118687868118
Disp_772,28,1699.72,67915800,0.284175,43.3217302768162,17.4612,5000.00457626262,466.8790896,146.55599705189,4769.30038477174,4661.03982887895,1,-90,1034.33807033013,0.0690740570425987
Disp_773,39,2038.94,33562500,0.382939,28.5890846349538,15.7794,5000.00122406563,780.0780546,406.791526830329,3578.00614849336,3564.45340511362,1,-5,4329.92995060423,0.600616753101349
Disp_774,36,2232.68,78151000,0.278038,32.0558989225686,17.8278,4999.99691473011,788.4932688,370.003316947384,5371.50000411114,5314.71359060362,1,NaN,Inf,Inf
Disp_775,29,1895.52,62267000,0.364846,25.0902884712427,16.941,5000.00022975867,539.2564848,310.586970206501,3055.04943341893,2998.28394150147,0,NaN,Inf,Inf
Disp_776,7,1801.43,34709700,0.348414,39.4639787486984,16.7215,4999.99760999674,123.7041981,45.078677896623,1504.56883538962,1010.18664916276,1,10,813.019247000547,0.101055018603802
Disp_777,7,1834.2,83923500,0.314001,34.0396339704328,14.8187,4999.99570638172,125.954514,55.4494279262429,1822.24424277968,962.498343822737,1,0,673.164743204214,0.0397810637950897
Disp_778,46,2176.77,52580400,0.299248,34.1837533675853,19.6971,5000.00621068217,982.2892302,430.391174917631,5624.66413895726,5605.38426652006,1,NaN,Inf,Inf
Disp_779,21,1802.82,92458100,0.328528,36.2770799692065,17.7347,4999.99903438058,371.3989482,151.64563120949,3922.66970338237,3669.31297247784,1,0,1908.62108477585,0.0874146819114685
Disp_78,21,2105.68,72248500,0.393619,32.9421452538736,13.236,4999.99988070609,433.7911368,197.899028137302,3538.29025012861,3382.18087791307,1,10,1769.67309416208,0.0874146819114685
Disp_780,46,2325.68,75479400,0.326528,21.3178273330518,14.0287,4999.99850908129,1049.4863568,667.954927422555,4545.04880333746,4521.77245011218,1,NaN,Inf,Inf
Disp_781,21,1660.49,50230700,0.349616,21.2227498983528,17.5465,4999.99731688769,342.0775449,218.247276175046,1801.23883749363,1722.03301161671,1,60,3143.48223260814,1.69979095458984
Disp_782,34,1926.21,97757500,0.269865,39.2755313478886,19.4742,4999.99830830532,642.4680834,235.753444888136,6151.21901353274,6046.67900572779,1,0,4390.94377977635,0.20703125
Disp_783,19,2282.09,78194400,0.362783,34.569310790104,19.2169,4999.99933830482,425.3587551,184.009019667382,3792.91240374055,3571.57105166754,1,-5,2244.74962299961,0.131776615977287
Disp_784,12,2333.25,76673100,0.268274,36.2244050429016,12.4129,4999.9993154238,274.67019,112.354023202833,3086.04383275042,2531.22987429141,1,0,1675.95798993612,0.0940923765301704
Disp_785,18,1965.56,99082500,0.299845,43.0427671451301,17.9709,5000.00331774317,347.0785848,110.182154041399,4623.20011878964,4192.34772228032,1,NaN,Inf,Inf
Disp_786,36,1954.93,37589800,0.376739,43.3764405137722,17.3329,4999.99150377433,690.4030788,216.242051324418,4589.63931895035,4566.86516447511,1,35,1373.61445266928,0.0874146819114685
Disp_787,28,2297.78,84986600,0.257412,25.1302182552158,13.6489,4999.99616088464,631.1542104,363.117553988081,3836.42886711796,3740.83860605155,1,NaN,Inf,Inf
Disp_788,47,2325.37,91007200,0.365514,31.0510054228748,18.0353,5000.00452699638,1072.1583459,519.138072012405,6580.67276707228,6547.21075567036,1,-5,5484.24419635939,0.300209075212479
Disp_789,45,2340.08,98760200,0.287845,30.2735173133691,12.2636,4999.99712518656,1033.028316,512.249300791011,6591.4165961873,6547.57946949444,1,0,4536.02373335604,0.20703125
Disp_79,42,2181.67,91272100,0.303992,22.4501914000911,13.7235,5000.0002417732,898.8916734,555.622797874864,4489.81871983011,4451.08800200075,1,NaN,Inf,Inf
Disp_790,10,2215.72,30486100,0.352388,43.252955115915,18.9185,5000.00134720661,217.362132,68.4211310049808,2152.73069004149,1870.59953275226,1,NaN,Inf,Inf
Disp_791,16,1952.38,48452000,0.328563,42.6850318339605,15.207,4999.99734926111,306.4455648,98.6853838898243,3163.15023338463,2950.48875246902,1,40,523.502606529143,0.0224209614098072
Disp_792,23,2034.3,97224800,0.375199,28.845635199278,15.2113,5000.00433373802,458.999109,237.554306840318,3584.4042159251,3410.3628292819,1,-20,2228.45051310592,0.148867562413216
Disp_793,10,2374.94,88169400,0.375867,20.949859889723,13.7473,4999.99896319145,232.981614,149.67884527358,1565.91359473405,1166.26315739929,1,45,1062.8944109489,0.239928305149078
Disp_794,21,2060.08,87206400,0.333954,41.7581622148807,18.3908,5000.0071656321,424.3970808,141.75374290615,4754.46527318597,4505.00610196041,1,NaN,Inf,Inf
Disp_795,13,1755.93,89796000,0.265595,24.0540567251451,17.9943,5000.00334386489,223.9337529,132.658721869179,1823.32222422178,1445.06786893512,1,55,1424.98538735034,0.439701706171036
Disp_796,17,1668.93,71486800,0.30165,31.7245330595425,15.289,5000.00400406295,278.3274561,131.972886207569,2620.02192597633,2360.9794601473,1,-30,1889.11856936223,0.228684857487679
Disp_797,7,1651.81,40958500,0.33254,24.8169475165659,15.4976,5000.00303702979,113.4297927,65.8209748222172,936.552573276062,602.621080178709,1,45,532.930221379266,0.196625307202339
Disp_798,43,1772.44,53010100,0.35119,39.1897771365964,15.9407,5000.0075979467,747.6683652,275.223435572255,5184.1079766051,5159.39133979503,1,-30,1700.33837665589,0.0940923765301704
Disp_799,47,1681.57,69378800,0.350912,44.0616399858429,17.8804,5000.00077093152,775.3214799,236.138229591121,6431.73304983981,6400.50378740601,1,35,1530.82129881498,0.0532237514853477
Disp_8,18,2223.03,49579900,0.259255,41.0419540749193,14.2697,5000.00220521292,392.5426374,134.794635629114,3652.26412873383,3480.03139998136,1,10,2887.8180734542,0.287620931863785
Disp_80,48,2354.13,76043700,0.378138,36.9189947944268,13.7308,5000.00302003661,1108.5127344,442.645424278512,7197.95858835676,7171.22524979055,1,25,2751.14916054655,0.101055018603802
Disp_800,45,1759.47,53964600,0.293621,38.5918433827207,17.3975,4999.99486399889,776.7180315,292.225919571758,5371.84057208421,5347.77044630612,1,NaN,Inf,Inf
Disp_801,47,1723.72,37246800,0.330628,31.6191001293137,12.0071,5000.00121469671,794.7555804,378.089224329608,4076.30077559714,4064.59016663415,1,NaN,Inf,Inf
Disp_802,34,2194.87,32650000,0.273862,22.8571832464633,17.2191,5000.00088476176,732.0769398,447.712307293957,2972.14934190237,2954.5531424718,1,NaN,Inf,Inf
Disp_803,37,1632.93,96815000,0.259937,38.7345958422408,19.0626,5000.00481457816,592.7046021,221.841168018368,5779.47081431253,5689.19570684797,1,0,3817.31106868739,0.186502352356911
Disp_804,30,2043.78,69946000,0.267899,32.2243124527801,12.3769,4999.99344711308,601.484454,280.751713600709,4370.66451298493,4293.39930239592,1,0,2880.29390834773,0.186502352356911
Disp_805,36,2098.98,39674200,0.388437,23.9383981025352,13.6324,5000.00207203119,741.2757768,440.500013774995,3198.77387632726,3180.38174326576,1,NaN,Inf,Inf
Disp_806,14,2005.18,49357800,0.287986,38.5251823863912,16.3564,5000.00700191377,275.3914212,103.861521297186,2762.72177478355,2489.88214751267,1,5,1855.18350674101,0.167111307382584
Disp_807,18,1681.42,59394800,0.255708,31.430016631534,15.8157,4999.99682548731,296.9051436,142.081959414858,2569.13796348603,2375.76947351351,1,-40,2971.48583298407,0.566981375217438
Disp_808,27,2342.79,65142000,0.391093,37.3376145307487,16.7813,4999.9964124216,620.5347873,244.173925719362,4765.82771374801,4683.73960081087,0,NaN,Inf,Inf
Disp_809,50,1746.89,99945400,0.319502,37.4884024238552,19.2095,4999.99711536631,856.849545,335.370201398771,7000.37392233774,6958.2738600172,1,NaN,Inf,Inf
Disp_81,28,2320.15,64095400,0.338911,34.282344106306,17.0564,5000.00089126906,637.298802,278.326577174264,4550.58814679196,4476.04831078159,1,0,3356.73155358459,0.239928305149078
Disp_810,40,1758.96,72878700,0.29715,23.1820447535549,18.0721,4999.99848212425,690.215904,418.509753779549,3597.27573782892,3561.99791111078,0,NaN,Inf,Inf
Disp_811,11,1945.8,73654400,0.338098,43.2002251971428,17.6248,5000.00649109117,209.971278,66.2354457164751,3031.93820824152,2355.19742188016,1,90,463.192192477568,0.02541184425354
Disp_812,42,2035.7,34666500,0.320688,21.6075323627466,13.9556,4999.99555282481,838.749114,529.882451753208,3169.94206073222,3158.71558545016,1,20,7218.14058257347,1.99998033046722
Disp_813,23,2311.2,81845500,0.307566,23.3914244126681,12.1809,5000.00106995923,521.476056,314.444573857458,3068.95036657519,2944.84137775494,1,60,4145.38324287741,0.906406104564667
Disp_814,37,1882.33,53111700,0.322359,36.3574045022365,19.6022,5000.00091710362,683.2293201,278.197082861394,4674.86867574618,4640.53898342666,1,0,4215.56384451975,0.366965860128403
Disp_815,28,1846.6,32029500,0.269317,44.5101056511653,17.3074,5000.00474008722,507.224088,151.642221931695,3772.85283178227,3734.67021281761,1,-70,1156.99983735543,0.20703125
Disp_816,26,2284.39,74687300,0.281637,42.6061864286928,19.3673,4999.9975891727,582.6565134,188.224014233498,5574.24199621421,5443.91347611475,1,NaN,Inf,Inf
Disp_817,13,1716.13,73604300,0.370599,38.0291503116463,17.898,5000.00570762049,218.8580589,84.0278573520541,2702.74691191466,2238.36166554194,1,0,1319.14148862262,0.0690740570425987
Disp_818,31,1819.74,97568700,0.337161,43.6994850384949,12.3763,5000.00353942726,553.4011314,171.069619387081,6054.28209513006,5923.66296920017,0,NaN,Inf,Inf
Disp_819,46,1625.23,33432400,0.277789,35.3230855348115,19.9731,5000.0023859713,733.4012898,309.358627677265,4083.15063391012,4071.16495693642,1,NaN,Inf,Inf
Disp_82,11,1874.67,73189300,0.263072,22.4992048920842,12.7006,5000.0024077604,202.2956397,124.883043568393,1491.30633719095,1138.84036516135,1,40,1088.06687632027,0.32616001367569
Disp_820,11,1865.8,33838100,0.387944,39.2458847435728,16.1567,5000.00746680472,201.338478,73.9617490155897,1954.47231582087,1701.89574949756,1,15,1022.38779768005,0.12366408854723
Disp_821,22,1956.36,95393400,0.336402,43.3604993150923,17.7686,4999.99923943393,422.2216152,132.329981799009,5084.46288267603,4820.24488443105,1,90,928.348591563667,0.0397810637950897
Disp_822,37,1994.29,93728500,0.396945,25.4677550576853,16.224,5000.004797137,723.8674413,412.602218296421,4260.73014592366,4206.73270193257,1,NaN,Inf,Inf
Disp_823,10,1746.35,94188700,0.300204,25.741834331122,19.2777,4999.99950457517,171.316935,96.9110970225652,1656.80206015118,1124.99278828266,1,90,967.867955905451,0.20703125
Disp_824,41,1834.58,50549000,0.379568,42.5971936492994,13.2053,5000.00255786266,737.8864218,238.455438943097,5313.97018961585,5288.28408947957,1,40,1223.49020675428,0.048480149358511
Disp_825,23,2344.94,45875800,0.384012,43.2440703531533,12.3189,5000.00279241979,529.0888122,166.606042611744,4237.79100415877,4158.23333112006,1,40,858.126086561166,0.0358172506093979
Disp_826,17,1729.8,64683300,0.313586,39.324989006735,15.3159,5000.00540770431,288.478746,105.664481059238,3191.37940008474,2922.48435321278,1,10,1621.86876405161,0.115840002894402
Disp_827,38,2337.32,44035500,0.305478,43.5287705072787,19.1268,4999.99277107249,871.3061496,271.221286165276,5751.05325559378,5725.94887493532,1,NaN,Inf,Inf
Disp_828,17,1892.85,84230500,0.383793,43.9063366513677,17.2362,4999.99899887721,315.6705945,96.7588727971381,4066.73760997489,3694.74767427384,1,35,612.95698057948,0.017119999974966
Disp_829,22,1732.31,82826200,0.358093,36.5376692597675,18.6273,5000.00099694048,373.8671442,151.284907728855,3776.1164050107,3578.24580165483,1,0,1940.21502154214,0.0940923765301704
Disp_83,31,2316.69,59598700,0.330638,35.7545758015236,14.183,5000.00437385051,704.5285959,292.862336906279,4896.93429666083,4841.64999173012,0,NaN,Inf,Inf
Disp_830,11,1809.59,88586000,0.264756,37.8240069367217,14.6877,5000.00663271148,195.2728569,75.5241060617285,2776.44327814683,2020.17464892519,1,0,1230.15715817114,0.0635174885392189
Disp_831,6,1842.49,97473400,0.385137,31.3728616928942,15.3181,4999.99876794684,108.4489614,51.9898587605782,1558.00629267139,704.702972029489,1,-5,574.939815229453,0.0321044921875
Disp_832,34,2227.99,73128000,0.299266,21.1283488568789,13.8945,4999.99646678926,743.1237846,475.258595292454,3501.40635758355,3456.48900272342,1,NaN,Inf,Inf
Disp_833,29,2301.11,40151700,0.259449,22.8550421872938,15.4517,5000.00257093511,654.6427839,400.378864544911,2918.35906899819,2885.78015739322,0,NaN,Inf,Inf
Disp_834,18,2296.45,62405400,0.363815,41.8224335634314,17.5752,4999.99492270516,405.507141,135.105124550066,4017.26598243731,3807.20027659182,1,NaN,Inf,Inf
Disp_835,34,2266.92,93928400,0.291844,22.8154310649664,19.4712,4999.99917026448,756.1084968,462.916954122687,4068.60475241858,4003.96538487443,1,NaN,Inf,Inf
Disp_836,37,2172.36,82381400,0.332883,24.0769115537083,13.223,4999.99670219277,788.5015092,466.822396814426,4198.03049948288,4152.16680061735,1,NaN,Inf,Inf
Disp_837,12,1781.05,47469900,0.357432,38.3781883696017,18.8927,4999.99859642551,209.665206,79.4946896778804,2255.13475428134,1927.69767263211,1,5,1223.03516890234,0.12366408854723
Disp_838,22,2186.46,87169300,0.371194,29.0755698044491,17.0424,4999.99866924968,471.8817972,242.564811541024,3553.89920136289,3388.43640168049,1,NaN,Inf,Inf
Disp_839,39,2343.42,44609900,0.360712,28.4855915765688,14.0186,4999.99898389962,896.5690578,468.961433008052,4319.21867817079,4299.97564208902,1,-5,4627.50485209319,0.51781564950943
Disp_84,49,2041.48,62464200,0.27497,21.0474213019655,17.9101,5000.00220520706,981.3190212,628.887605602685,4117.63809280203,4100.44354402317,1,NaN,Inf,Inf
Disp_840,6,1780.25,70454800,0.358597,25.893857891773,13.9131,4999.99940962393,104.785515,59.0251196560497,1093.5562057171,556.113877015731,1,-15,515.665584002868,0.048480149358511
Disp_841,25,2085.8,49287200,0.258911,41.0847239618916,14.7495,4999.99853863541,511.54245,175.369893641807,4271.50635762331,4187.4677413927,1,-90,1590.5698954478,0.313056647777557
Disp_842,12,2243.52,65362600,0.369709,20.5144414481374,19.7465,5000.00408809981,264.1071744,171.55254262356,1549.28511048882,1300.81582725665,1,90,1368.05408068635,0.600616753101349
Disp_843,23,2286.68,67192900,0.346679,24.5653815544883,14.1473,5000.00343870501,515.9436084,301.449675283863,2985.38746894889,2887.38542398187,1,NaN,Inf,Inf
Disp_844,46,2057.23,80043200,0.263208,36.7421203227085,18.4526,5000.00110621867,928.3456098,372.995896512969,6764.51912880312,6727.11884521134,1,0,6175.14290750951,0.381052523851395
Disp_845,50,1710.25,86069400,0.276995,38.8944828770064,15.5272,5000.00321261135,838.877625,312.156333334124,6815.50671672967,6778.6410224627,1,NaN,Inf,Inf
Disp_846,7,2111.83,49059600,0.379655,20.1737913804561,15.6868,4999.99931257374,145.0193661,95.0067010227083,926.52951469151,618.786432326225,1,90,550.791757460412,0.167111307382584
Disp_847,36,1675.64,87126800,0.357201,36.9383680213426,15.8742,5000.00330788588,591.7690224,236.14211558584,5164.636427728,5092.09030958488,1,NaN,Inf,Inf
Disp_848,9,1957.54,79265800,0.320594,30.3135731147055,17.567,5000.00131707157,172.8312066,85.5977411059383,1896.35173035654,1273.7710364747,1,-35,1409.44544762373,0.167111307382584
Disp_849,25,2199.65,52979400,0.287709,25.6170940048903,18.9749,4999.99735931577,539.4641625,306.224248728537,3016.84919543434,2949.73613903084,1,NaN,Inf,Inf
Disp_85,38,1702.99,48753800,0.343637,38.2887111601973,17.6783,4999.99802596693,634.8406122,241.477880483919,4473.94770200577,4444.12215972012,1,NaN,Inf,Inf
Disp_850,40,1651.98,47918800,0.339747,28.5781360761392,14.6778,4999.99684289829,648.236952,338.14840641123,3583.72529241724,3561.01043038464,0,NaN,Inf,Inf
Disp_851,31,2093.09,84671300,0.324814,33.8023320204482,13.8835,5000.00063258244,636.5295999,282.409445762894,4983.18687870822,4894.0835111171,0,NaN,Inf,Inf
Disp_852,9,2344.23,56512000,0.362861,27.8074874285222,19.9156,4999.99994152269,206.9720667,110.419135281922,1717.33410330274,1295.56463092037,1,45,1242.98986350278,0.300209075212479
Disp_853,5,1935.29,87475700,0.305166,38.8146258433037,14.8015,5000.00719395613,94.9259745,35.4261143584999,1836.58974081509,684.332839214446,1,15,558.928840124341,0.0286377985030413
Disp_854,50,1672.68,40524200,0.328708,43.8884582413025,18.0721,5000.00873918106,820.44954,251.667427956139,5354.9368467537,5341.96648678135,1,-35,1699.86157548616,0.108303889632225
Disp_855,46,1937.00343648722,77591000,0.366962,24.7361985875785,12.6866,4999.99649420387,874.092170749223,508.336193390594,4504.05252858898,4477.53102271839,1,NaN,Inf,Inf
Disp_856,6,1681.66,51638300,0.331644,22.218125372479,16.0678,5000.00131383681,98.9825076,61.5538892614691,812.580416101057,451.870033920016,1,90,383.935305656499,0.108303889632225
Disp_857,49,1917.42,89765000,0.386296,44.0094844998013,19.8111,4999.99754935042,921.6846198,281.318941570023,7821.97017513337,7784.85565023386,1,50,1976.80162389939,0.0690740570425987
Disp_858,28,1927.98,86979100,0.347769,44.6752343483894,19.8309,4999.99787652716,529.5775464,157.238246409801,5717.45471666947,5579.31315185718,1,85,1293.58898487222,0.0749075263738632
Disp_859,47,2201.5,76085500,0.297843,31.9929911999878,18.2017,5000.00047184259,1015.045605,477.258688545,6225.45667511784,6196.29073044264,1,NaN,Inf,Inf
Disp_86,34,2245.98,60027200,0.328569,21.1636475747264,19.2434,4999.99772202365,749.1241692,478.665648260537,3326.49581909681,3292.30528616444,1,NaN,Inf,Inf
Disp_860,46,2393.05,85331800,0.372805,43.2672400475932,13.8869,4999.9919114941,1079.887743,339.730391431576,8339.79329698058,8302.75741174104,1,-40,1823.9715221099,0.0440005883574486
Disp_861,31,2267.57,71976100,0.263816,25.9967557331618,14.6377,4999.99985695487,689.5907127,387.329136665739,3993.77380127794,3930.34433917701,0,NaN,Inf,Inf
Disp_862,20,2353.86,89870800,0.298798,30.4417820691514,13.6274,5000.00167134914,461.827332,227.83669319015,3771.01775716198,3544.12210058061,1,-15,2236.20025602346,0.157845586538315
Disp_863,13,1916.07,36262700,0.311553,31.9966292010475,18.0902,5000.00576264685,244.3564071,114.879431286886,1916.76885757993,1730.91495342135,1,-20,2584.08969468145,0.740909814834595
Disp_864,42,1947.5,41870700,0.262932,41.7951806068182,17.4215,4999.99697442282,802.40895,267.627647492792,5296.25568737305,5275.788036223,1,NaN,Inf,Inf
Disp_865,15,2164.63,87094200,0.340691,27.9595553074456,14.5582,4999.99876654297,318.5253045,169.185295423242,2650.32704347323,2316.17519675124,1,-35,2104.10488029456,0.228684857487679
Disp_866,30,2334.77,43901200,0.28502,44.7114199127438,19.504,4999.99433418065,687.122811,203.70692837729,5119.35967450575,5074.11512356427,1,NaN,Inf,Inf
Disp_867,44,2070.85,86559100,0.340269,44.3673057498988,17.6915,4999.990679459,893.861694,268.823959113231,7721.2285876698,7674.72946682729,1,35,1758.70703510709,0.048480149358511
Disp_868,20,2339.81,96210600,0.268071,28.7167765155512,15.4593,4999.99916284181,459.070722,238.496279174109,3651.63944416227,3409.45759691013,1,50,3828.35622018622,0.617673099040985
Disp_869,39,2077.21,46626900,0.335762,36.0069565674402,18.8919,5000.00572864154,794.7197739,327.517151756494,4840.76700586991,4816.65226000042,1,NaN,Inf,Inf
Disp_87,10,1858.53,33759200,0.364931,22.0711224812562,19.3942,4999.99942733597,182.321793,113.813059683597,1074.98028187533,894.755302423133,1,50,1030.51968796273,0.722940266132355
Disp_870,49,1632.54,48079500,0.352999,43.3224344951371,19.4158,5000.00154773429,784.7456526,246.329098944878,5506.02098205846,5489.06064875254,1,-50,1712.49715681632,0.115840002894402
Disp_871,16,1745.36,54466800,0.351906,33.5897633403974,13.4331,4999.99721446578,273.9517056,122.389916692234,2463.4961768092,2254.61378052011,1,5,1210.83964657853,0.0874146819114685
Disp_872,19,2254.15,44372200,0.290465,34.2354645876554,14.2976,5000.0033570994,420.1510185,183.776067440147,3099.83582394067,2984.98423061288,1,5,2221.33429345402,0.239928305149078
Disp_873,38,2326.91,82287800,0.371147,43.6653686069983,12.2384,4999.99882419197,867.4255098,268.515642986662,7273.74615887549,7217.40274861711,1,45,1314.16437065282,0.0286377985030413
Disp_874,40,2150.94,98084900,0.252215,23.6027550817453,16.4966,4999.99834719168,844.028856,506.085529551194,4632.9160721109,4581.38006928505,0,NaN,Inf,Inf
Disp_875,7,2208.55,99684100,0.389642,40.5551292864903,12.395,5000.00556698825,151.6611285,53.0541868548692,2608.22719077764,1382.76670922799,1,35,281.110088659842,0.00615986855700612
Disp_876,49,2209.99,89858100,0.348043,32.6483421867465,12.7423,5000.00064490521,1062.3200931,489.218166500681,6816.54956025283,6784.81217056999,1,NaN,Inf,Inf
Disp_877,7,2367.32,86896800,0.320857,37.208421500951,12.1845,4999.99766364441,162.5638644,64.2588645623078,2384.03020025033,1332.51134397504,1,15,802.873880070735,0.0440005883574486
Disp_878,23,1911.55,96512600,0.353896,42.5676625804176,18.8792,4999.99785529086,431.3030265,139.543603155109,5058.83444961685,4820.30521087475,1,NaN,Inf,Inf
Disp_879,9,2323.23,52723300,0.380518,20.1576503485904,18.7323,5000.00285783208,205.1179767,134.433414035175,1201.31329265702,924.570390487722,1,90,883.27569167563,0.300209075212479
